,Altitude_km,Inclination_deg,0.01_mmAl,0.1_mmAl,0.2_mmAl,0.3_mmAl,0.4_mmAl,0.5_mmAl,0.6_mmAl,0.7_mmAl,0.8_mmAl,0.9_mmAl,1.0_mmAl,1.1_mmAl,1.2_mmAl,1.3_mmAl,1.4_mmAl,1.5_mmAl,1.6_mmAl,1.7_mmAl,1.8_mmAl,1.9_mmAl,2.0_mmAl,2.25_mmAl,2.5_mmAl,2.75_mmAl,3.0_mmAl,3.25_mmAl,3.5_mmAl,3.75_mmAl,4.0_mmAl,4.25_mmAl,4.5_mmAl,4.75_mmAl,5.0_mmAl,5.25_mmAl,5.5_mmAl,5.75_mmAl,6.0_mmAl,6.25_mmAl,6.5_mmAl,6.75_mmAl,7.0_mmAl,7.25_mmAl,7.5_mmAl,7.75_mmAl,8.0_mmAl,8.25_mmAl,8.5_mmAl,8.75_mmAl,9.0_mmAl,9.5_mmAl,10.0_mmAl,10.5_mmAl,11.0_mmAl,11.5_mmAl,12.0_mmAl,12.5_mmAl,13.0_mmAl,13.5_mmAl,14.0_mmAl,14.5_mmAl,15.0_mmAl,16.0_mmAl,17.0_mmAl,18.0_mmAl,19.0_mmAl,20.0_mmAl,30.0_mmAl,40.0_mmAl,50.0_mmAl,100.0_mmAl
20,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,25000.0,40.0,538100000.0,165400000.0,96220000.0,64830000.0,46720000.0,35050000.0,27120000.0,21540000.0,17490000.0,14470000.0,12140000.0,10310000.0,8842000.0,7639000.0,6638000.0,5795000.0,5080000.0,4469000.0,3944000.0,3489000.0,3093000.0,2307000.0,1736000.0,1315000.0,1001000.0,766000.0,588600.0,454300.0,352000.0,273800.0,213800.0,167600.0,132000.0,104300.0,82820.0,66080.0,52960.0,42700.0,34490.0,28270.0,23300.0,19380.0,16400.0,13960.0,12300.0,10870.0,9650.0,8838.0,8114.0,7173.0,6589.0,6194.0,5855.0,5586.0,5397.0,5148.0,5017.0,4881.0,4685.0,4535.0,4434.0,4202.0,3971.0,3787.0,3614.0,3453.0,2397.0,1802.0,1483.0,465.8
22,9000.0,30.0,11800000000.0,552900000.0,181600000.0,86920000.0,49040000.0,30320000.0,20060000.0,13980000.0,10120000.0,7623000.0,5921000.0,4768000.0,3947000.0,3358000.0,2904000.0,2555000.0,2281000.0,2049000.0,1856000.0,1688000.0,1538000.0,1232000.0,992400.0,801700.0,650100.0,527300.0,427700.0,348400.0,283300.0,230200.0,188000.0,152900.0,125100.0,102700.0,83930.0,69280.0,57200.0,47610.0,39550.0,33130.0,27940.0,23920.0,20480.0,17410.0,15370.0,13470.0,11830.0,10630.0,9543.0,8003.0,6856.0,6089.0,5565.0,5052.0,4754.0,4461.0,4212.0,4085.0,3885.0,3702.0,3590.0,3352.0,3140.0,2960.0,2797.0,2648.0,1730.0,1246.0,982.9,271.8
23,700.0,80.0,5740000.0,1400000.0,615000.0,339300.0,217600.0,154500.0,117500.0,93810.0,77470.0,65730.0,56730.0,49900.0,44220.0,39670.0,35800.0,32520.0,29710.0,27130.0,24960.0,23020.0,21230.0,17520.0,14620.0,12330.0,10570.0,9084.0,7908.0,6953.0,6111.0,5431.0,4890.0,4394.0,4030.0,3679.0,3399.0,3177.0,2987.0,2840.0,2641.0,2571.0,2457.0,2347.0,2284.0,2171.0,2179.0,2114.0,2007.0,1984.0,1917.0,1844.0,1790.0,1739.0,1670.0,1612.0,1579.0,1500.0,1485.0,1465.0,1399.0,1356.0,1342.0,1287.0,1220.0,1178.0,1137.0,1095.0,797.4,620.6,511.3,194.6
24,9000.0,10.0,19240000000.0,1068000000.0,340000000.0,154600000.0,82020000.0,47170000.0,28720000.0,18160000.0,11790000.0,7869000.0,5412000.0,3855000.0,2852000.0,2194000.0,1741000.0,1438000.0,1213000.0,1028000.0,891200.0,783600.0,694700.0,516500.0,400100.0,309900.0,240600.0,188500.0,150700.0,118900.0,95780.0,79270.0,65630.0,56030.0,47640.0,41980.0,36700.0,32730.0,29640.0,27160.0,24870.0,23230.0,21200.0,19680.0,18330.0,17570.0,16460.0,14950.0,14230.0,13400.0,12670.0,11330.0,10290.0,9240.0,8462.0,8038.0,7453.0,6855.0,6586.0,6265.0,5982.0,5674.0,5372.0,4977.0,4633.0,4319.0,3978.0,3721.0,2237.0,1488.0,1111.0,220.8
25,2000.0,90.0,262000000.0,93180000.0,37490000.0,17240000.0,9093000.0,5422000.0,3562000.0,2527000.0,1898000.0,1494000.0,1214000.0,1019000.0,870300.0,758800.0,670200.0,599200.0,541700.0,490800.0,450200.0,414800.0,383000.0,320100.0,273600.0,238000.0,211700.0,188600.0,170100.0,154500.0,139700.0,127500.0,117600.0,108400.0,101900.0,95660.0,90900.0,87480.0,84660.0,82720.0,79270.0,78800.0,77010.0,75100.0,74250.0,71780.0,72590.0,71230.0,68480.0,68060.0,66260.0,64340.0,62900.0,61450.0,59480.0,57820.0,56970.0,54650.0,54330.0,53840.0,51900.0,50690.0,50370.0,48820.0,46820.0,45580.0,44300.0,42970.0,32430.0,25600.0,21400.0,8243.0
26,25000.0,60.0,359700000.0,109500000.0,64000000.0,43310000.0,31330000.0,23570000.0,18290000.0,14560000.0,11850000.0,9822000.0,8261000.0,7029000.0,6036000.0,5222000.0,4544000.0,3972000.0,3486000.0,3069000.0,2711000.0,2400000.0,2129000.0,1591000.0,1199000.0,909000.0,693300.0,531300.0,409100.0,316500.0,245700.0,191600.0,150100.0,117900.0,93230.0,73910.0,58900.0,47220.0,38050.0,30880.0,25070.0,20740.0,17230.0,14450.0,12350.0,10580.0,9449.0,8412.0,7496.0,6918.0,6369.0,5666.0,5221.0,4908.0,4623.0,4396.0,4241.0,4019.0,3915.0,3806.0,3632.0,3503.0,3423.0,3230.0,3035.0,2885.0,2744.0,2613.0,1766.0,1310.0,1066.0,332.5
27,400.0,20.0,379.4,238.4,167.6,130.2,109.0,96.09,87.61,81.27,76.07,71.79,68.14,64.97,62.17,59.68,57.28,55.48,53.74,51.67,50.01,48.63,47.37,44.05,41.8,39.7,37.7,36.03,34.8,33.2,31.86,30.92,29.78,29.05,28.06,27.52,26.7,26.05,25.56,25.13,24.63,24.33,23.68,23.19,22.78,22.71,22.38,21.59,21.46,21.16,20.93,20.44,20.09,19.32,18.67,18.62,17.96,16.93,16.8,16.41,16.07,15.5,14.82,14.27,13.77,13.3,12.47,11.98,9.052,6.711,5.895,0.9122
28,900.0,10.0,393000.0,228300.0,106700.0,52030.0,28890.0,18640.0,13620.0,10950.0,9381.0,8410.0,7738.0,7304.0,6947.0,6694.0,6479.0,6306.0,6164.0,6005.0,5898.0,5798.0,5694.0,5486.0,5317.0,5168.0,5076.0,4958.0,4873.0,4804.0,4711.0,4639.0,4589.0,4510.0,4474.0,4403.0,4346.0,4305.0,4264.0,4237.0,4143.0,4150.0,4104.0,4050.0,4034.0,3957.0,4001.0,3965.0,3878.0,3877.0,3824.0,3780.0,3750.0,3718.0,3654.0,3598.0,3574.0,3475.0,3471.0,3458.0,3368.0,3313.0,3303.0,3235.0,3140.0,3085.0,3028.0,2966.0,2479.0,2120.0,1853.0,811.5
29,1000.0,70.0,17550000.0,5099000.0,2126000.0,1072000.0,630500.0,417500.0,301100.0,231100.0,185400.0,154000.0,130900.0,113800.0,100100.0,89240.0,80220.0,72650.0,66220.0,60460.0,55580.0,51220.0,47270.0,39120.0,32810.0,27840.0,24010.0,20810.0,18250.0,16160.0,14330.0,12840.0,11650.0,10580.0,9780.0,9038.0,8450.0,7992.0,7607.0,7314.0,6920.0,6786.0,6565.0,6350.0,6233.0,6003.0,6036.0,5909.0,5686.0,5646.0,5505.0,5360.0,5254.0,5152.0,5004.0,4879.0,4816.0,4631.0,4609.0,4570.0,4412.0,4312.0,4286.0,4157.0,3991.0,3889.0,3783.0,3675.0,2832.0,2279.0,1922.0,768.0
