Altitude_km,Inclination_deg,0.01_mmAl,0.1_mmAl,0.2_mmAl,0.3_mmAl,0.4_mmAl,0.5_mmAl,0.6_mmAl,0.7_mmAl,0.8_mmAl,0.9_mmAl,1.0_mmAl,1.1_mmAl,1.2_mmAl,1.3_mmAl,1.4_mmAl,1.5_mmAl,1.6_mmAl,1.7_mmAl,1.8_mmAl,1.9_mmAl,2.0_mmAl,2.25_mmAl,2.5_mmAl,2.75_mmAl,3.0_mmAl,3.25_mmAl,3.5_mmAl,3.75_mmAl,4.0_mmAl,4.25_mmAl,4.5_mmAl,4.75_mmAl,5.0_mmAl,5.25_mmAl,5.5_mmAl,5.75_mmAl,6.0_mmAl,6.25_mmAl,6.5_mmAl,6.75_mmAl,7.0_mmAl,7.25_mmAl,7.5_mmAl,7.75_mmAl,8.0_mmAl,8.25_mmAl,8.5_mmAl,8.75_mmAl,9.0_mmAl,9.5_mmAl,10.0_mmAl,10.5_mmAl,11.0_mmAl,11.5_mmAl,12.0_mmAl,12.5_mmAl,13.0_mmAl,13.5_mmAl,14.0_mmAl,14.5_mmAl,15.0_mmAl,16.0_mmAl,17.0_mmAl,18.0_mmAl,19.0_mmAl,20.0_mmAl,30.0_mmAl,40.0_mmAl,50.0_mmAl,100.0_mmAl
25000.0,70.0,-0.05938461538461537,-0.511274411113348,-0.5050765789020822,-0.49479298958597917,-0.4864864864864865,-0.4722610722610723,-0.4579579579579579,-0.4465309200603318,-0.43981481481481477,-0.43637582393028707,-0.4354581673306773,-0.4350132625994695,-0.4341507720254314,-0.43219983207388746,-0.4290882778581766,-0.42522075055187636,-0.42125117887456776,-0.4179157744468237,-0.41494949494949496,-0.4130534002738475,-0.4120370370370371,-0.41562284927735715,-0.424931506849315,-0.437703141928494,-0.45124644998422214,-0.463675653426631,-0.4734170451509484,-0.48015188125647223,-0.4835555555555555,-0.4834851936218679,-0.47965116279069764,-0.4734995383194829,-0.46305591222131437,-0.45036034710986905,-0.4342857142857143,-0.41469575200918485,-0.3922070534698521,-0.3658621895767751,-0.3393548387096774,-0.3067357512953368,-0.2750466708151835,-0.24278312361213916,-0.21070811744386875,-0.18367346938775508,-0.1555031975765735,-0.13504337985665782,-0.12108824358612913,-0.10896068271868331,-0.10335703654704809,-0.10187418816106886,-0.11167002012072436,-0.12754119409373,-0.14574806730331968,-0.1629966491144088,-0.1779597915115413,-0.19496195224350565,-0.20522488553730134,-0.21507760532150777,-0.22862129144851662,-0.23905825535768188,-0.24621563175780048,-0.2619672131147541,-0.2777777777777778,-0.28907686649503495,-0.29810298102981025,-0.30675345809601307,-0.3432383262583384,-0.3608874281018899,-0.37387432965698675,-0.38073543768304585
2000.0,80.0,-0.14863347061025833,-0.461830451286377,-0.36075451925596014,-0.23177676537585423,-0.14150129421915447,-0.10681366347370325,-0.11053065713500132,-0.13206816421378775,-0.15360824742268042,-0.17604712041884818,-0.18357487922705318,-0.1884947267497603,-0.19054569952840783,-0.18117434972959057,-0.17684793701705792,-0.16927592954990212,-0.1576479076479076,-0.154320987654321,-0.1391965255157438,-0.13319189061763315,-0.1299463875414858,-0.08832518337408313,-0.05903398926654746,-0.019349526554137464,0.012499999999999956,0.05460218408736339,0.09515570934256057,0.14485387547649298,0.21363316936050603,0.28218966846569016,0.3366750208855471,0.3865698729582576,0.43918918918918926,0.488223799238918,0.5253870304211323,0.5526552655265526,0.528084661007094,0.5557671705749316,0.5763975155279504,0.5371157210697326,0.5434782608695652,0.5263571990558615,0.516116195781934,0.5326564215148188,0.4830393487109905,0.47974000829760755,0.5074798619102416,0.48625180897250364,0.49100639215103326,0.44641763625229647,0.43219542749765116,0.40807821766308705,0.40298013245033104,0.4011241696474195,0.34024896265560156,0.3836727338259145,0.3452963567156062,0.3102249862813242,0.33371276797571614,0.3172721973965418,0.3049853372434017,0.29507866075030265,0.3085822465292385,0.29531216245409375,0.2740609024227607,0.26672777268560943,0.21675774134790537,0.19038461538461537,0.18629254829806818,0.30777499104263706
9000.0,40.0,-0.5918297678652709,-0.5731707317073171,-0.6235252808988764,-0.6215258082813386,-0.6140393490405636,-0.5971959075407351,-0.5727373068432671,-0.5447067783701447,-0.5148114447477505,-0.48760650658404336,-0.4629926305671259,-0.44375844105730267,-0.4302272727272727,-0.4223911903513372,-0.4173887063041529,-0.4168067226890756,-0.4196929988768252,-0.4240663900414938,-0.43026977594878835,-0.4379708689100954,-0.44603524229074887,-0.469029593943565,-0.49340753424657535,-0.5178931719231178,-0.5406930953006038,-0.5604538087520259,-0.5752849430113978,-0.5860796851942942,-0.591583409022101,-0.5913497390007457,-0.586492673992674,-0.5764241398759165,-0.5617993079584775,-0.5449152542372881,-0.5207291666666667,-0.4938931297709923,-0.461466749533872,-0.42447129909365555,-0.3873190902825637,-0.3345373714920812,-0.28394648829431435,-0.23487261146496818,-0.1717123935666982,-0.10954263128176167,-0.03202614379084967,0.03492786636294598,0.08604038630377531,0.15506958250497016,0.2052117263843649,0.30317613089509154,0.39023195034302516,0.4361840879448482,0.4295412466570665,0.43703199455411834,0.4244986711766128,0.37625289128758665,0.3807327001356853,0.3517067711247901,0.3088192206270144,0.28803183348637895,0.275992438563327,0.2408587722240858,0.1986472054111783,0.17624953025178502,0.15637371338083916,0.13488759367194003,-0.06576521204671171,-0.14534883720930236,-0.1714520942677782,-0.2825189263592568
25000.0,30.0,-0.05377440979306325,-0.5067536096879366,-0.5020585906571655,-0.49335819156373806,-0.4864169747628998,-0.47353819889031157,-0.4601429356789445,-0.4494304452882292,-0.443360203648706,-0.44063459570112584,-0.44010955569080945,-0.44020028612303286,-0.4394166666666667,-0.43766859344894027,-0.43489813994685567,-0.4313402584241196,-0.4276021365670565,-0.42416789637645513,-0.421355617455896,-0.4195510803440319,-0.41887417218543044,-0.42237008871989856,-0.4322390572390572,-0.44577777777777783,-0.4602479941648432,-0.4736892278360343,-0.48480337427118225,-0.49308903889424627,-0.49823614857854326,-0.500533902829685,-0.49948682860075266,-0.4956293706293706,-0.48815350389321466,-0.4782639378969654,-0.4652096342551294,-0.44896125772038176,-0.42959729653618695,-0.4068153873177587,-0.3820249289306801,-0.3525141166980371,-0.3216047352844459,-0.29032258064516125,-0.25760456273764254,-0.22834645669291342,-0.1994835377663008,-0.17673048600883656,-0.15986677768526225,-0.14670329670329674,-0.13988184640032042,-0.13971259124087587,-0.1534147557328016,-0.17460528061562952,-0.19809470439899135,-0.21992673992673994,-0.23871554074522872,-0.25805941845764857,-0.2712826333711691,-0.28354978354978355,-0.29780618414233895,-0.3093627625489498,-0.31792538671519566,-0.33518376722817766,-0.3511496571198064,-0.36273475416754586,-0.37185707984119987,-0.37969145751784483,-0.40286365115522293,-0.41284796573875804,-0.41890495867768596,-0.4189035301773223
400.0,70.0,0.7801946193474527,0.5667506297229219,0.7764227642276422,0.866938775510204,0.8469198703103289,0.7769981696156192,0.6825670498084291,0.5745125348189415,0.4650907091808687,0.3585086042065009,0.26140927345746623,0.1740024681201151,0.09875403784033221,0.03379416282642089,-0.022046353872244184,-0.0701427684667908,-0.11186440677966103,-0.1483679525222552,-0.18035426731078907,-0.2093368237347295,-0.2356669820245979,-0.29002639733731206,-0.3319072591774772,-0.3630824962950766,-0.3810168180939494,-0.39286525789593274,-0.39388346954916953,-0.38629472407519705,-0.37587412587412583,-0.3589948145193458,-0.3366292134831461,-0.3155216284987278,-0.2897406989853438,-0.2671707624448645,-0.24478442280945756,-0.22213798332069745,-0.20213640098603125,-0.1823943661971832,-0.17090203685742,-0.15328688276279911,-0.14234952083557662,-0.1339613970588236,-0.12507480550568517,-0.12204218106995879,-0.11329985837517698,-0.11111111111111116,-0.11321847401187213,-0.11127530663514118,-0.1134244872591672,-0.1163672325696391,-0.1204840103716508,-0.12635771180304123,-0.13409003462870328,-0.14143668831168832,-0.1472933277381453,-0.15627822944896108,-0.1603773584905661,-0.16525223950966517,-0.17291719103951675,-0.1784680178994471,-0.18159871244635184,-0.19027181688125894,-0.19913419913419905,-0.20613176777560338,-0.2128832242507751,-0.220160116448326,-0.28710601719197704,-0.32199036918138035,-0.3331943720687859,-0.3474466709760827
1000.0,20.0,1.8516700586615586,0.5409318241642538,0.7145593869731801,1.0400518657253999,1.2901926948518838,1.3698284561049445,1.3092783505154637,1.1771805966750173,1.037121557888331,0.9167465950508344,0.8500231803430691,0.8146052277014282,0.8036753445635529,0.8242094525671539,0.8416356877323421,0.8648757016840416,0.8932080307560872,0.9047186932849365,0.9337779895188185,0.9427575908412145,0.9455111572392321,1.002267573696145,1.0298598415600244,1.0661049902786779,1.0814111261872457,1.1052631578947367,1.1167775314116777,1.1330275229357798,1.1683876092136618,1.1934426229508195,1.1991596638655464,1.2010398613518198,1.2089947089947088,1.2224231464737794,1.2306273062730626,1.2350187265917603,1.1850094876660342,1.2049808429118776,1.217305801376598,1.1660117878192535,1.1703187250996017,1.1458185863080188,1.1315307989428747,1.145307140629872,1.090012330456227,1.082077922077922,1.1064419795221845,1.0813754805638616,1.0818853171155518,1.0231660231660231,1.001338688085676,0.9688417249943553,0.9589767227471768,0.9547107825882906,0.8807665010645849,0.9307232589340164,0.8841642228739004,0.8413945494721335,0.8663972723828766,0.8436616096682952,0.826625386996904,0.8091844813935076,0.8184296619411122,0.7934102599749757,0.7591935254862985,0.7407730310956118,0.6170365068002863,0.5426855426855426,0.5215120616761999,0.6866902237926973
17500.0,90.0,-0.7789473684210526,-0.3774716028607489,-0.32938643702906356,-0.30256012412723043,-0.290789927561228,-0.2800528401585205,-0.2736670293797606,-0.2703412073490814,-0.2723041117145074,-0.27761732851985554,-0.2861579873692929,-0.2959219649782583,-0.30640042316847393,-0.3170335352341557,-0.3277504105090312,-0.33884748227594985,-0.3501203852327448,-0.361767955801105,-0.3739975698663427,-0.38697624766479854,-0.40041007615700064,-0.4368324125230203,-0.47579529737206083,-0.5156806433084434,-0.5531004989308624,-0.5868722466960352,-0.6146559233449478,-0.6364248216449051,-0.6522681787858573,-0.6621061359867331,-0.6664943123061013,-0.6660194174757281,-0.6605605199025183,-0.651278118609407,-0.6379510309278351,-0.620650406504065,-0.5993839835728954,-0.5738555310595254,-0.5449622579586478,-0.5099255583126551,-0.4712314501431919,-0.4284781188765513,-0.3815522145469321,-0.33266230498238547,-0.27943868212324585,-0.22980910425844348,-0.18299737072743205,-0.1396153454767477,-0.10376696303228827,-0.05538595726122986,-0.03861788617886175,-0.04500094144228961,-0.06396893521357039,-0.08735332464146028,-0.11101042138649753,-0.13490364025695933,-0.15469208211143692,-0.17248305297514432,-0.19081179848603502,-0.20667384284176538,-0.21941160296948037,-0.24364161849710986,-0.26514459665144596,-0.2817170111287758,-0.29392228495516437,-0.3041219258746103,-0.33943187289359655,-0.3570093457943925,-0.36943005181347155,-0.4037467700258398
900.0,40.0,0.7949471210340775,0.1516689439781378,0.3711767755313633,0.6169563175199624,0.7532887145165013,0.7552166934189406,0.6649810366624527,0.5357798165137615,0.4105762035420304,0.30327342747111685,0.2354921766686473,0.19167450611476955,0.16703056768558944,0.16754250386398772,0.16896551724137931,0.17792109256449162,0.1942268041237114,0.2016092981671882,0.22296650717703348,0.23304436511983684,0.23943661971830976,0.2921556516368129,0.32529290144727785,0.3653555219364599,0.3905614320585842,0.42432195975503073,0.45065176908752336,0.48129921259842523,0.5282565548939726,0.5692747881589084,0.5940696471669924,0.6108836985311823,0.63374332215182,0.6555011594949756,0.6706443914081146,0.6795340647433292,0.642512077294686,0.659443590102055,0.6712328767123288,0.6291486291486292,0.6302594927429996,0.6094356524335622,0.5960324616771866,0.6062895020810852,0.5600243753808654,0.5511653032875443,0.5697933227344991,0.5476418100701084,0.5458827350982622,0.49404367968232954,0.47366655484736664,0.44334807757740724,0.43232886256749703,0.42514224751066854,0.3631465517241379,0.40074349442379176,0.3612301957129542,0.325145321582599,0.34436701509872236,0.3249703674436981,0.3113713038301251,0.2963717896453322,0.30385103681760484,0.28546675330301063,0.2591605596269153,0.24640657084188922,0.16119577960140674,0.11854545454545451,0.11341095299698156,0.2576020851433536
384399.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,60.0,-0.5982195845697329,-0.44466338259441707,-0.40826195081514227,-0.38375796178343946,-0.3701627969041901,-0.35653068220774764,-0.3471215351812367,-0.34299017071908955,-0.3441917639827904,-0.35003589375448674,-0.35836092715231793,-0.36767485822306234,-0.3774473092971007,-0.3864949446316803,-0.39495685005393744,-0.40310194247854236,-0.41093592754109354,-0.4189819131083349,-0.42712215320910973,-0.43579140822421314,-0.44486885663356257,-0.4700854700854701,-0.4978849407783418,-0.5258414766558088,-0.5525329632199861,-0.5762157382847037,-0.5953237410071943,-0.609923011120616,-0.6196241416696784,-0.6245421245421245,-0.6248187880545086,-0.6208670095518001,-0.6123836126629423,-0.6004129793510324,-0.5845291479820628,-0.5649006622516557,-0.5414172851328705,-0.513762855414398,-0.483272796788377,-0.44708423326133906,-0.4083533653846154,-0.3667289719626168,-0.3224471021159153,-0.2797752808988764,-0.23478260869565215,-0.1965272296764009,-0.16328413284132837,-0.1348208673790069,-0.1149452361323755,-0.09602695493471847,-0.10030058535041919,-0.11832388803022498,-0.14149385208295095,-0.16499227202472955,-0.1860977564102564,-0.20732984293193712,-0.22298603651987114,-0.2372134038800705,-0.2529734675205856,-0.2660226201696513,-0.27598652550529357,-0.29567854435178165,-0.31321457059292745,-0.3267629094947252,-0.33671399594320484,-0.34531722054380665,-0.37568363483382416,-0.3899508465319498,-0.4009752925877763,-0.4230246554067172
7000.0,90.0,-0.39199703593923674,-0.6033678756476684,-0.6827563683866753,-0.7075836332133814,-0.7166212534059946,-0.7098920086393088,-0.6889992902767921,-0.6605704332680166,-0.6272179974651457,-0.594900849858357,-0.563894523326572,-0.5450565487048522,-0.5217194570135746,-0.5125337655321448,-0.5067387158296249,-0.5009523809523809,-0.5005004170141785,-0.4994307400379506,-0.5016407325076744,-0.5078804987061868,-0.51162486938349,-0.5207641196013288,-0.5327492699207342,-0.5417208214192877,-0.5516581632653061,-0.5504731861198738,-0.5444177093359,-0.5357600465928946,-0.516442239546421,-0.49165957446808506,-0.46278905382207414,-0.4316979316979317,-0.39635599159074986,-0.3459832429768359,-0.3140197568389058,-0.26571304724750755,-0.23165644171779143,-0.20301369863013696,-0.11337939698492461,-0.10733695652173914,-0.08430560782837782,-0.013732833957553092,0.011225864391558149,0.06268806419257777,0.05054151624548742,0.09060402684563762,0.1729323308270676,0.18613861386138608,0.24855907780979836,0.28966639544344996,0.34265103697024357,0.3618290258449304,0.39832377591530665,0.4521770594620673,0.4084145715751668,0.49745475113122173,0.5039694207586005,0.4573226895916487,0.48712410699451736,0.5636427566807314,0.5630785986567435,0.5310399367338869,0.5976986539296569,0.6249417249417248,0.6226840260390585,0.6205969346598548,0.6526917579799905,0.632183908045977,0.6502415458937199,0.5950718685831622
4000.0,70.0,-0.34773988897700236,-0.595343137254902,-0.5877595628415301,-0.5651708257470279,-0.5500672688833366,-0.5437699680511182,-0.5383200795228629,-0.5309644670050762,-0.5151084972622186,-0.5032529140688533,-0.47819922013470395,-0.46445916114790287,-0.4503275109170306,-0.43550488599348536,-0.43004982752012266,-0.42610619469026545,-0.4210261569416499,-0.42078071182548793,-0.4152715654952077,-0.4179051663128096,-0.4210031347962383,-0.4035294117647059,-0.39367437402659633,-0.37148623324203545,-0.35412101803472107,-0.3190599482174865,-0.28363384188626906,-0.23923444976076558,-0.17119901112484548,-0.10459363957597179,-0.04845115170770453,0.007619901389511519,0.062254901960784315,0.11679224973089353,0.16085946573751442,0.19188191881918826,0.176051779935275,0.20766129032258074,0.24190064794816424,0.2065693430656934,0.22374429223744285,0.21974522292993637,0.21795918367346934,0.2534722222222223,0.2046431642304385,0.21575649059982105,0.26878612716762995,0.25834970530451873,0.284632146933693,0.2687645946847548,0.27957622130665105,0.28214731585518105,0.3032490974729243,0.3257564995027702,0.2720436449424948,0.3455555555555556,0.31167989632269566,0.28237051792828693,0.3279816513761469,0.32096270439096086,0.3153961136023917,0.32312857989334387,0.3591638513513513,0.3589573669096533,0.34868116612679323,0.354454964797281,0.3653352876511542,0.3523523523523524,0.3596713021491782,0.4286587851610273
1600.0,50.0,-0.019935691318327953,-0.3893755824790307,-0.27417840375586855,-0.12423646340200845,-0.01436552274541103,0.034059945504087086,0.036373220875066004,0.015825169555388152,-0.008313900435972799,-0.03463933575505973,-0.04565112926477655,-0.05312440282820563,-0.05745584618824051,-0.04912998976458549,-0.04591394744441235,-0.039240913477002204,-0.028328611898016942,-0.026418026418026375,-0.01179941002949858,-0.007276034561164213,-0.005384238864415081,0.03464203233256358,0.06266666666666665,0.10151515151515156,0.1331086773378265,0.17383177570093467,0.21246284718663522,0.2587802430594268,0.321328628786957,0.38139718458097627,0.42696312974950756,0.4660033167495854,0.5088832487309645,0.5487702860967041,0.5790393013100437,0.6002164892657407,0.5733902393765078,0.598712852545902,0.6162013370035391,0.5774397471355195,0.5834677419354839,0.5657731958762886,0.5556943576931084,0.5701716738197424,0.5227079796264855,0.5180151024811219,0.5417783735478106,0.5213195691202872,0.5240064323455089,0.47751353896868376,0.46150155912688895,0.4356968215158925,0.42846366607995967,0.42525773195876293,0.36420558309418216,0.40531021403413714,0.36734693877551017,0.33223684210526305,0.35422575155984126,0.33710144927536234,0.3246866802681434,0.31304347826086953,0.3250155957579539,0.3105212663895107,0.2876847290640394,0.278810408921933,0.21884632320563635,0.1868798235942668,0.182175622542595,0.312022583859183
20000.0,0.0,-0.6519564577817005,-0.3668488160291439,-0.29945553539019965,-0.2591609589041096,-0.23711456223272565,-0.22064863333805407,-0.21095369730476854,-0.20827330726486937,-0.2125510940129839,-0.22213001383125863,-0.23538654934003767,-0.25035360678925034,-0.26619273301737756,-0.28189390618149934,-0.29748062015503873,-0.3125,-0.3274544385655497,-0.34195216548157725,-0.35653409090909094,-0.37080405932864946,-0.3854202401372213,-0.4220073864870737,-0.45871180842279113,-0.4941647796551123,-0.5271727172717271,-0.5561408372608816,-0.5797000348796651,-0.5978938130759105,-0.6104362230811706,-0.6176061238691719,-0.6192612137203166,-0.6165145782328065,-0.6092603049124788,-0.5980269058295964,-0.5828767123287671,-0.5640279394644936,-0.5412332838038634,-0.5147198480531814,-0.4836573511543135,-0.44840714840714846,-0.40824230387288973,-0.36401567834113036,-0.31559544798845973,-0.26385809312638586,-0.2103284031085485,-0.1574900030759766,-0.10731526178982542,-0.06252752091589608,-0.026100307062436046,0.017555266579974083,0.021472392638036908,-0.0008539709649871829,-0.03581267217630857,-0.07304347826086954,-0.10916549929957975,-0.14103355981058263,-0.1689353170834652,-0.1933952082883661,-0.21483686067019403,-0.2336669290453165,-0.2502863688430699,-0.27870799192494955,-0.30148776589204473,-0.31959811776675573,-0.3319747567709703,-0.34156937279391797,-0.35708003518029907,-0.3628571428571429,-0.3677517802644964,-0.3914801444043322
2500.0,30.0,-0.21499540018399266,-0.4875225109338822,-0.40006365372374286,-0.29485949280328994,-0.23229461756373937,-0.22112494632889657,-0.2438070404172099,-0.27649219467401287,-0.3021944342282702,-0.3219199499687304,-0.32868487313577377,-0.3337966180217744,-0.32905165345722875,-0.32608695652173914,-0.3168281306063868,-0.3056451612903226,-0.29377519032691446,-0.28358208955223885,-0.26822633297062026,-0.26184834123222744,-0.25756600128783,-0.21533694810224635,-0.17925386715195635,-0.14219701743331237,-0.10471575463893157,-0.05905091975473209,-0.0066884661117716515,0.043356412792614485,0.11822205828107712,0.1846625766871166,0.25481846705513234,0.35081240768094535,0.3742736397253037,0.45078014184397164,0.47223056139297515,0.48514232092586806,0.49319948186528495,0.5140868412330128,0.5428373222337843,0.4691745036572623,0.48037116345467523,0.4818481848184819,0.46436525612472157,0.4863092942537601,0.4287890327494288,0.4444877288663809,0.4159869494290376,0.39777869189633885,0.4681393372982159,0.40758711954124394,0.4023614895549501,0.3764044943820224,0.38528981977593757,0.359375,0.32357473035439144,0.3482238966630786,0.30222463374932174,0.2760702524698133,0.3325714285714285,0.3354838709677419,0.260047281323877,0.26650366748166254,0.28260869565217384,0.28157894736842115,0.2684745762711864,0.24019607843137258,0.19038642789820925,0.16027033550567227,0.15373416800116457,0.23529411764705888
200.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500.0,20.0,-0.2612952968388589,-0.5112994350282486,-0.4227722772277228,-0.3137526652452025,-0.24775404272309842,-0.23579920739762217,-0.25819265143992054,-0.2922437673130194,-0.31868131868131866,-0.33808695652173915,-0.3447488584474886,-0.3486752717391305,-0.3428457393733786,-0.3386097728836889,-0.3274244004171012,-0.3144194208832992,-0.3008763388510224,-0.2891609650702197,-0.2716535433070866,-0.26360908701243035,-0.25710293432696785,-0.21076233183856508,-0.1711652402896643,-0.13211845102505693,-0.09145299145299146,-0.044850818094321454,0.009442060085836923,0.060908874613371466,0.13710106382978715,0.20518867924528306,0.27701502180584714,0.37526614620298093,0.40041888804265047,0.4788300265903047,0.5018402251569605,0.516245487364621,0.5245212517515181,0.5462586660291657,0.5760380190095047,0.5018839487565938,0.5136387030365415,0.514799154334038,0.4975922953451044,0.5204223395387608,0.4620027434842249,0.4776998597475455,0.4497944803288314,0.43132030787448183,0.5032100275145215,0.44225888324873086,0.437949052906597,0.41313131313131324,0.42226890756302526,0.3969576240492576,0.36125461254612556,0.3873212214920758,0.3413873733437256,0.316121403232164,0.37325676784249384,0.37652503155237693,0.3005510809665113,0.30863656291100394,0.3252404947320202,0.32454074422986334,0.3124696749150897,0.28378378378378377,0.23780895123580503,0.21003401360544216,0.20404411764705888,0.2964169381107491
1600.0,40.0,-0.04883227176220806,-0.4070374235872969,-0.29818594104308394,-0.15456081081081086,-0.05307539682539686,-0.013777267508610747,-0.019873532068654054,-0.047244094488189003,-0.07347670250896055,-0.09844439284885076,-0.10317345312273585,-0.10160334611362842,-0.09566824060767809,-0.07459867799811137,-0.060646540208389,-0.043517138599105776,-0.022309711286089273,-0.01295896328293733,0.010128554733151551,0.020545073375262124,0.027452745274527457,0.08201892744479489,0.11817636472705462,0.16296296296296298,0.1942392909896602,0.2340080971659919,0.2695346795434592,0.3097261567516525,0.3686038198345418,0.42356548401226446,0.462932837555194,0.49480712166172114,0.5312055821165524,0.5641095147736515,0.5878378378378379,0.6037053119119988,0.5702846975088969,0.5915599095704598,0.6052467207995003,0.5625978090766823,0.5656678355116354,0.5458984375,0.5337272279665191,0.5464684014869889,0.49841375855735515,0.49279050042408823,0.5149227528089888,0.4942711087607967,0.49630164171026525,0.44918699186991873,0.4326307866014303,0.4063279002876319,0.39893512127785447,0.3951091350040421,0.3349018003273323,0.37497344380709574,0.3371026242799231,0.30238555770470654,0.3237714031576606,0.3068181818181819,0.29426547863833674,0.2825575928537847,0.2939594032770849,0.27926798696415145,0.256951596292482,0.24834349324145233,0.18968501211491873,0.15892314372557537,0.15400516795865626,0.28298656834342895
4000.0,60.0,-0.34650000000000003,-0.5927743086529884,-0.5841791044776119,-0.5603313840155946,-0.5435960160754849,-0.5351131746952988,-0.5272891294542175,-0.5181997371879106,-0.5007339449541284,-0.48794517194957776,-0.4622264813927488,-0.4485702938840349,-0.43420730213183045,-0.4198540145985401,-0.4148936170212766,-0.41178797468354433,-0.40772339470139196,-0.4083930399181167,-0.4040978941377348,-0.40768746061751737,-0.41212543554006964,-0.3980836236933798,-0.3914015111205704,-0.3724862303061355,-0.35772113943028483,-0.325296933167878,-0.2919843395837626,-0.2491694352159468,-0.18337475835404582,-0.11800063271116734,-0.061987887424296395,-0.006043513295729275,0.04902826855123665,0.10500729217306759,0.1497635312664214,0.18181818181818188,0.1681363903586126,0.20122324159021399,0.23606557377049175,0.20173102529960052,0.21944444444444455,0.21599999999999997,0.21492537313432836,0.25178713264495634,0.2029897718332021,0.21475409836065573,0.26807760141093473,0.25742574257425743,0.2842205323193916,0.2678353037097432,0.2798100787741449,0.28190454389378505,0.30317518695598866,0.3258661109663974,0.27227254292280656,0.3458011934216272,0.31189662854596767,0.2824532034697915,0.32783438460294345,0.32103756105777337,0.3152937146771708,0.32337497736737286,0.35900909618734267,0.35870445344129553,0.34860050890585237,0.35417130144605125,0.36488754615642827,0.3516735442457588,0.3587962962962963,0.4275051315543945
7000.0,80.0,-0.3924281033855115,-0.6033121019108281,-0.6824020552344252,-0.7070998166099031,-0.7157459235823802,-0.7089482612383375,-0.6878133704735376,-0.6593746665243838,-0.6258535071384234,-0.5936433447098977,-0.562641723356009,-0.5442225392296719,-0.5207780725022104,-0.5119788918205805,-0.506575682382134,-0.5005007153075822,-0.5004882017900733,-0.49972247918593893,-0.5018583522609952,-0.5080876448319376,-0.5119745222929937,-0.5213024461364004,-0.5337672904800651,-0.5428498985801218,-0.5530326594090202,-0.5521354367064255,-0.5463128229215595,-0.5377701934015927,-0.518961937716263,-0.49400998336106494,-0.46564659427443233,-0.43447058823529416,-0.39928649835345775,-0.34905053105889927,-0.3167597765363128,-0.2684948979591837,-0.234344894026975,-0.20538358008075375,-0.11546773695585055,-0.10921843687374755,-0.08626434653831916,-0.015157722244981575,0.010172490048651062,0.06175889328063233,0.050330452465683795,0.09045780474351894,0.17305315203955507,0.18619791666666674,0.24875621890547261,0.28995983935742964,0.342526690391459,0.36310107948969583,0.39932483937710983,0.4530728918532634,0.4099315936154042,0.49979053204859647,0.5057354435893713,0.45861127956337167,0.4885972108285479,0.5648324943586183,0.5644380713389496,0.5323052898692173,0.5985855122160308,0.6260929590427979,0.6240731586752348,0.6218152866242037,0.6524189760450916,0.6312809624911535,0.6489058039961941,0.5927272727272728
20000.0,70.0,-0.6037181996086105,-0.4425182481751825,-0.4052728387492336,-0.3803220825060666,-0.36661742983751844,-0.35305271141448613,-0.3437057991513437,-0.3394285714285714,-0.3405974202308214,-0.34675118858954046,-0.35534246575342465,-0.3650380247942494,-0.3748378728923476,-0.3840339477522875,-0.3927828927828928,-0.40086206896551724,-0.4087887740029542,-0.416991586291812,-0.4252847380410023,-0.4340576048509348,-0.44329319518342203,-0.46873870617997837,-0.49651324965132493,-0.5246273106738223,-0.551219512195122,-0.5748543689320389,-0.5941778709757,-0.6086344439230409,-0.6183115338882283,-0.6230865746549561,-0.623133142675564,-0.6190342052313884,-0.6102446483180428,-0.5980632666236281,-0.5820261437908496,-0.561769874909542,-0.5378381910861325,-0.509732761464863,-0.4789583333333334,-0.4420365535248042,-0.40293637846655794,-0.36116740980948525,-0.31641791044776124,-0.27366504854368934,-0.22877697841726619,-0.18983050847457628,-0.15697329376854596,-0.12900335946248598,-0.109365179132621,-0.09037944427845834,-0.09411764705882353,-0.1113947128532361,-0.13391812865497077,-0.1567056890531937,-0.17703451214316146,-0.19794688685561257,-0.213321126115816,-0.2272086466165414,-0.24273504273504276,-0.25560312263913376,-0.26543209876543206,-0.2848255342169327,-0.30245153933865454,-0.31575811736669646,-0.32586367880485523,-0.33484897694056515,-0.36703096539162117,-0.3827893175074184,-0.3945467422096317,-0.4177617634590929
