,Altitude_km,Inclination_deg,0.01_mmAl,0.1_mmAl,0.2_mmAl,0.3_mmAl,0.4_mmAl,0.5_mmAl,0.6_mmAl,0.7_mmAl,0.8_mmAl,0.9_mmAl,1.0_mmAl,1.1_mmAl,1.2_mmAl,1.3_mmAl,1.4_mmAl,1.5_mmAl,1.6_mmAl,1.7_mmAl,1.8_mmAl,1.9_mmAl,2.0_mmAl,2.25_mmAl,2.5_mmAl,2.75_mmAl,3.0_mmAl,3.25_mmAl,3.5_mmAl,3.75_mmAl,4.0_mmAl,4.25_mmAl,4.5_mmAl,4.75_mmAl,5.0_mmAl,5.25_mmAl,5.5_mmAl,5.75_mmAl,6.0_mmAl,6.25_mmAl,6.5_mmAl,6.75_mmAl,7.0_mmAl,7.25_mmAl,7.5_mmAl,7.75_mmAl,8.0_mmAl,8.25_mmAl,8.5_mmAl,8.75_mmAl,9.0_mmAl,9.5_mmAl,10.0_mmAl,10.5_mmAl,11.0_mmAl,11.5_mmAl,12.0_mmAl,12.5_mmAl,13.0_mmAl,13.5_mmAl,14.0_mmAl,14.5_mmAl,15.0_mmAl,16.0_mmAl,17.0_mmAl,18.0_mmAl,19.0_mmAl,20.0_mmAl,30.0_mmAl,40.0_mmAl,50.0_mmAl,100.0_mmAl
20,300.0,0.0,822.1,200.3,80.43,38.21,18.57,9.436,4.966,2.712,1.548,0.9273,0.5814,0.3801,0.2576,0.1797,0.1284,0.09355,0.06929,0.05195,0.03932,0.03,0.02307,0.01257,0.007634,0.005511,0.004653,0.00428,0.004017,0.003795,0.003597,0.003416,0.003254,0.003107,0.002973,0.002851,0.002738,0.002634,0.002539,0.00245,0.002367,0.00229,0.002218,0.00215,0.002086,0.002026,0.00197,0.001917,0.001867,0.00182,0.001775,0.001692,0.001617,0.001549,0.001485,0.001427,0.001373,0.001324,0.001277,0.001234,0.001194,0.001156,0.00112,0.001054,0.000995,0.0009409,0.0008913,0.0008461,0.0005499,0.00038,0.0002885,5.503e-05
21,25000.0,40.0,872800000.0,106200000.0,61060000.0,41390000.0,29860000.0,22790000.0,18050000.0,14660000.0,12140000.0,10210000.0,8708000.0,7513000.0,6551000.0,5765000.0,5108000.0,4548000.0,4065000.0,3640000.0,3264000.0,2927000.0,2624000.0,1992000.0,1506000.0,1136000.0,857500.0,649200.0,493700.0,377500.0,290000.0,224000.0,174000.0,135900.0,107000.0,84700.0,67600.0,54440.0,44240.0,36350.0,30040.0,25320.0,21490.0,18440.0,16080.0,14080.0,12700.0,11450.0,10330.0,9553.0,8820.0,7775.0,7025.0,6448.0,5940.0,5529.0,5222.0,4878.0,4668.0,4467.0,4216.0,4018.0,3875.0,3577.0,3301.0,3087.0,2902.0,2738.0,1859.0,1391.0,1143.0,367.0
22,9000.0,30.0,10360000000.0,473000000.0,152800000.0,76600000.0,43340000.0,26840000.0,18050000.0,12970000.0,9805000.0,7724000.0,6271000.0,5223000.0,4449000.0,3841000.0,3354000.0,2969000.0,2641000.0,2359000.0,2121000.0,1906000.0,1718000.0,1334000.0,1038000.0,809900.0,635600.0,502900.0,402900.0,326200.0,267100.0,221600.0,185800.0,156600.0,133500.0,114900.0,98660.0,86090.0,75090.0,65830.0,59240.0,52640.0,46850.0,43010.0,39240.0,35820.0,33220.0,30880.0,28860.0,27070.0,25540.0,22670.0,20650.0,18640.0,17020.0,15860.0,14420.0,13720.0,13050.0,12090.0,11370.0,11120.0,10680.0,9559.0,8955.0,8390.0,7766.0,7205.0,4223.0,2830.0,2163.0,524.8
23,700.0,80.0,39940000.0,7175000.0,3780000.0,2325000.0,1522000.0,1045000.0,743800.0,546400.0,412800.0,319700.0,253700.0,205800.0,170000.0,143200.0,122200.0,105500.0,92140.0,80860.0,71660.0,63670.0,56730.0,43460.0,33700.0,26580.0,21300.0,17380.0,14480.0,12380.0,10850.0,9718.0,8835.0,8082.0,7606.0,7185.0,6857.0,6608.0,6235.0,6141.0,5928.0,5723.0,5600.0,5397.0,5294.0,5173.0,5065.0,4962.0,4863.0,4775.0,4672.0,4423.0,4298.0,4145.0,4016.0,3912.0,3701.0,3673.0,3554.0,3434.0,3369.0,3247.0,3192.0,3059.0,2950.0,2828.0,2690.0,2582.0,1852.0,1432.0,1205.0,565.0
24,9000.0,10.0,18920000000.0,959100000.0,282900000.0,131800000.0,68890000.0,39060000.0,24040000.0,15870000.0,11030000.0,8021000.0,6036000.0,4705000.0,3804000.0,3135000.0,2634000.0,2283000.0,1994000.0,1754000.0,1569000.0,1399000.0,1257000.0,986100.0,777600.0,621100.0,502100.0,411200.0,343400.0,289800.0,247200.0,214200.0,187600.0,164000.0,145800.0,131300.0,116500.0,106300.0,96180.0,87360.0,82600.0,75830.0,69390.0,66350.0,62400.0,58390.0,55650.0,52960.0,50580.0,48340.0,46420.0,42310.0,39520.0,36220.0,33530.0,31680.0,28930.0,27880.0,26770.0,24880.0,23500.0,23250.0,22480.0,20230.0,19160.0,18110.0,16820.0,15630.0,8917.0,5797.0,4320.0,932.7
25,2000.0,90.0,639500000.0,142200000.0,73940000.0,43390000.0,26640000.0,16960000.0,11150000.0,7575000.0,5335000.0,3897000.0,2961000.0,2339000.0,1914000.0,1614000.0,1400000.0,1239000.0,1114000.0,1007000.0,925200.0,848300.0,778800.0,656700.0,562600.0,490700.0,439100.0,397700.0,367800.0,342500.0,324000.0,307000.0,294900.0,287500.0,272700.0,267500.0,256900.0,249000.0,242200.0,240000.0,234200.0,223200.0,219900.0,214800.0,210300.0,206000.0,201300.0,199300.0,188000.0,184600.0,187600.0,174900.0,170200.0,163300.0,158800.0,151700.0,145900.0,142400.0,137100.0,133300.0,133900.0,131100.0,123400.0,120200.0,116600.0,113400.0,109200.0,103600.0,75090.0,58110.0,48940.0,22500.0
26,25000.0,60.0,542200000.0,70570000.0,41180000.0,28180000.0,20470000.0,15700000.0,12470000.0,10160000.0,8432000.0,7103000.0,6063000.0,5236000.0,4569000.0,4023000.0,3567000.0,3177000.0,2840000.0,2544000.0,2282000.0,2047000.0,1836000.0,1394000.0,1055000.0,796300.0,601800.0,456200.0,347600.0,266300.0,205100.0,158800.0,123800.0,97050.0,76720.0,60990.0,48910.0,39610.0,32380.0,26780.0,22230.0,18890.0,16140.0,13940.0,12240.0,10760.0,9812.0,8888.0,8030.0,7471.0,6911.0,6129.0,5566.0,5125.0,4723.0,4397.0,4159.0,3871.0,3713.0,3558.0,3345.0,3183.0,3074.0,2835.0,2608.0,2437.0,2287.0,2153.0,1420.0,1045.0,848.3,269.3
27,400.0,20.0,233900.0,63510.0,24520.0,11470.0,6107.0,3579.0,2291.0,1593.0,1193.0,956.0,802.6,700.6,635.4,582.2,538.2,512.7,487.8,463.5,449.2,430.7,416.2,395.5,376.3,362.3,350.8,340.4,334.2,326.7,318.9,313.9,309.8,301.6,297.6,295.6,287.0,284.9,279.0,272.6,274.6,268.3,260.5,260.9,257.2,251.9,249.5,246.4,243.6,240.7,238.4,231.5,228.0,221.4,215.9,213.1,204.9,203.8,202.0,195.3,190.3,191.6,189.4,179.0,175.3,170.9,164.4,157.8,122.3,99.37,86.11,42.69
28,900.0,10.0,18180000.0,5688000.0,2584000.0,1345000.0,748500.0,437200.0,268600.0,174900.0,121800.0,90470.0,71990.0,60500.0,52700.0,47780.0,43930.0,41100.0,39050.0,37000.0,35740.0,34440.0,33210.0,31510.0,30080.0,29130.0,28370.0,27700.0,27100.0,26630.0,26260.0,25910.0,25500.0,24910.0,24660.0,24300.0,23990.0,23750.0,23040.0,23060.0,22660.0,22240.0,22030.0,21530.0,21320.0,21040.0,20790.0,20540.0,20290.0,20070.0,19790.0,19040.0,18710.0,18270.0,17880.0,17590.0,16850.0,16820.0,16410.0,15990.0,15780.0,15310.0,15120.0,14620.0,14200.0,13700.0,13100.0,12620.0,9171.0,7092.0,5904.0,2773.0
29,1000.0,70.0,103900000.0,21280000.0,11140000.0,6737000.0,4332000.0,2919000.0,2041000.0,1473000.0,1095000.0,835400.0,654600.0,525600.0,431000.0,361300.0,307400.0,265300.0,231900.0,203700.0,181100.0,161400.0,144400.0,112400.0,89400.0,73060.0,61290.0,52720.0,46460.0,42000.0,38770.0,36360.0,34390.0,32560.0,31490.0,30440.0,29610.0,28980.0,27770.0,27610.0,26930.0,26240.0,25850.0,25110.0,24760.0,24330.0,23930.0,23550.0,23170.0,22840.0,22440.0,21400.0,20900.0,20260.0,19720.0,19290.0,18330.0,18240.0,17710.0,17170.0,16890.0,16320.0,16080.0,15460.0,14960.0,14370.0,13670.0,13120.0,9125.0,6876.0,5681.0,2584.0
